id,name,type,gender,country,begin_date,end_date,begin_area_id,begin_area_name,area_id,area_name,place_id,place,place_full
54799c0e-eb45-4eea-996d-c4d71a63c499,Ella Fitzgerald,Person,Female,US,1917-04-25,1996-06-15,3b1f4237-f431-4236-9ccb-8adb1745256c,Newport News,489ce91b-6658-3307-9877-795b68554c98,United States,3b1f4237-f431-4236-9ccb-8adb1745256c,Newport News,"Newport News, Virginia, United States"
e7ee5f13-baf5-4a87-b58b-f871c137d4f5,Julie London,Person,Female,US,1926-09-26,2000-10-18,cfc2595c-46f7-42ae-8b1c-9892572bcd9a,Santa Rosa,489ce91b-6658-3307-9877-795b68554c98,United States,cfc2595c-46f7-42ae-8b1c-9892572bcd9a,Santa Rosa,"Santa Rosa, Sonoma County, California, United States"
2a81f398-647b-4580-b24c-d78b3103a27b,Bow Wow Wow,Group,,GB,1980,1983,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom"
302bd7b9-d012-4360-897a-93b00c855680,David Guetta,Person,Male,FR,1967-11-07,,dc10c22b-e510-4006-8b7f-fecb4f36436e,Paris,08310658-51eb-3801-80de-5a0739207115,France,dc10c22b-e510-4006-8b7f-fecb4f36436e,Paris,"Paris, Île-de-France, France"
c8b03190-306c-4120-bb0b-6f2ebfc06ea9,The Weeknd,Person,Male,CA,1990-02-16,,7c68161e-e9fc-4766-b636-7da86aafc5ce,Scarborough,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,7c68161e-e9fc-4766-b636-7da86aafc5ce,Scarborough,"Scarborough, Toronto, Ontario, Canada"
705076ef-a0c5-472f-bebd-3e72174fcaf4,Luciano Pavarotti,Person,Male,IT,1935-10-12,2007-09-06,86c04648-2c5c-4c33-87d9-8a2384c0d05c,Modena,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,86c04648-2c5c-4c33-87d9-8a2384c0d05c,Modena,"Modena, Modena, Emilia-Romagna, Italy"
502b3244-0f7d-470c-99e9-b17fe6bcaabf,Bobby Helms,Person,Male,US,1933-08-15,1997-06-19,25311b2d-59f7-4f3d-93d5-ab20f6a0c219,Helmsburg,489ce91b-6658-3307-9877-795b68554c98,United States,25311b2d-59f7-4f3d-93d5-ab20f6a0c219,Helmsburg,"Helmsburg, Brown County, Indiana, United States"
0616bdc9-6aa2-47b9-b42c-abbac1976e58,Anita Wilson,Person,,,,,,,,,,,
5e6c760b-42e0-4df4-a221-0269355da00a,Dean Martin,Person,Male,US,1917-06-07,1995-12-25,2d81b8df-8a69-47e8-8c38-2b968c3c4077,Steubenville,489ce91b-6658-3307-9877-795b68554c98,United States,2d81b8df-8a69-47e8-8c38-2b968c3c4077,Steubenville,"Steubenville, Jefferson County, Ohio, United States"
92d37892-6186-4459-9cc1-f0dde57652d0,Joan Baez,Person,Female,US,1941-01-09,,a8c1d0e2-0837-454c-afa9-4190b3fe4d92,Staten Island,489ce91b-6658-3307-9877-795b68554c98,United States,a8c1d0e2-0837-454c-afa9-4190b3fe4d92,Staten Island,"Staten Island, New York, New York, United States"
a8dbf22f-9788-4cf6-a0df-c9244384f295,Heitor Villa‐Lobos,Person,Male,BR,1887-03-05,1959-11-17,9443d4f5-668c-4f30-96bd-6caf831de30f,Rio de Janeiro,f45b47f8-5796-386e-b172-6c31b009a5d8,Brazil,9443d4f5-668c-4f30-96bd-6caf831de30f,Rio de Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil"
649ce5ae-2bb9-441f-a4a2-ec2ba6977853,Anathema,Group,,GB,,,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom
fd4ad65b-79e2-44c1-be13-79d4dab6e164,Passenger,Person,,,,,,,,,,,
420e923e-e74c-42ef-b771-2e2bcee93394,Woodkid,Person,Male,FR,1983-03-16,,26d7f775-1bae-4551-9412-1ab9c61c4314,Lyon,08310658-51eb-3801-80de-5a0739207115,France,26d7f775-1bae-4551-9412-1ab9c61c4314,Lyon,"Lyon, Rhône, Auvergne-Rhône-Alpes, France"
edbe5d7f-9511-4dfe-847a-8fe19080caaf,Bobby Hutcherson,Person,Male,US,1941-01-27,2016-08-15,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,"Los Angeles, Los Angeles County, California, United States"
9918a46a-d0a3-4444-9044-3f7286883d68,The Red Army Choir,Choir,,,,,,,,,,,
83970769-d8ea-434b-8734-88899213c922,Μίκης Θεοδωράκης,Person,Male,GR,1925-07-29,,,,803db0ca-b6ed-3bbc-aeb8-f89efd0a2168,Greece,803db0ca-b6ed-3bbc-aeb8-f89efd0a2168,Greece,Greece
595d5300-fed7-4f69-ae33-4f2a6d6ed6ee,Frederic Rzewski,Person,Male,US,1938-04-13,,ea380f96-31d4-4bc8-926e-0d22326a4f03,Westfield,489ce91b-6658-3307-9877-795b68554c98,United States,ea380f96-31d4-4bc8-926e-0d22326a4f03,Westfield,"Westfield, Hampden County, Massachusetts, United States"
f19ad155-d809-4770-ab8d-7579467d9f55,Tito Puente,Person,Male,US,1923-04-20,2000-06-01,7e037c94-d999-4611-a8fd-56e8770f2e3c,Harlem,489ce91b-6658-3307-9877-795b68554c98,United States,7e037c94-d999-4611-a8fd-56e8770f2e3c,Harlem,"Harlem, Manhattan, New York, New York, United States"
169153fd-ba80-401a-8ccd-2825efaf9155,Ray Barretto,Person,Male,US,1929-04-29,2006-02-17,7e037c94-d999-4611-a8fd-56e8770f2e3c,Harlem,489ce91b-6658-3307-9877-795b68554c98,United States,7e037c94-d999-4611-a8fd-56e8770f2e3c,Harlem,"Harlem, Manhattan, New York, New York, United States"
a1b54eae-bd93-4f08-bb07-6a6aea855db4,Albita,Person,Female,CU,1962-06-06,,,,b06c4e86-97f7-3419-84a9-a23c60ea0b22,Cuba,b06c4e86-97f7-3419-84a9-a23c60ea0b22,Cuba,Cuba
ea562209-d706-401a-8b18-0e832980aae4,Guillermo Portabales,Person,Male,CU,1911-04-06,1970-10-25,,,b06c4e86-97f7-3419-84a9-a23c60ea0b22,Cuba,b06c4e86-97f7-3419-84a9-a23c60ea0b22,Cuba,Cuba
e4e94f73-a8b1-488a-aaba-c406dced7d29,The Fureys,Group,,IE,,,,,390b05d4-11ec-3bce-a343-703a366b34a5,Ireland,390b05d4-11ec-3bce-a343-703a366b34a5,Ireland,Ireland
a31becdf-7b33-4409-9eb1-3f74bd72997c,Mashrou' Leila,Group,,,2008,,1d9b2b8d-824b-406f-b6c0-02a9ccd312b8,Beirut,1d9b2b8d-824b-406f-b6c0-02a9ccd312b8,Beirut,1d9b2b8d-824b-406f-b6c0-02a9ccd312b8,Beirut,"Beirut, Beyrouth, Lebanon"
cabb4fcf-4067-4ba5-908d-76ee66fcf0c6,Diddy,Person,Male,US,1969-11-04,,7e037c94-d999-4611-a8fd-56e8770f2e3c,Harlem,489ce91b-6658-3307-9877-795b68554c98,United States,7e037c94-d999-4611-a8fd-56e8770f2e3c,Harlem,"Harlem, Manhattan, New York, New York, United States"
f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,T.I.,Person,Male,US,1980-09-25,,26e0e534-19ea-4645-bfb3-1aa4e83a4046,Atlanta,489ce91b-6658-3307-9877-795b68554c98,United States,26e0e534-19ea-4645-bfb3-1aa4e83a4046,Atlanta,"Atlanta, Fulton County, Georgia, United States"
d5d97b2b-b83b-4976-814a-056d9076c8c3,The Notorious B.I.G.,Person,Male,US,1972-05-21,1997-03-09,eef8014c-2124-4e11-b26d-8bbd5234154f,Clinton Hill,489ce91b-6658-3307-9877-795b68554c98,United States,eef8014c-2124-4e11-b26d-8bbd5234154f,Clinton Hill,"Clinton Hill, Brooklyn, New York, New York, United States"
031bc934-28c9-491a-8648-c078450187dc,Action Bronson,Person,Male,,1983-12-02,,e0975da0-78e8-441a-b737-e2104773cb7a,Flushing,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,e0975da0-78e8-441a-b737-e2104773cb7a,Flushing,"Flushing, Queens, New York, New York, United States"
496a2897-bed0-4be0-896f-cee82abb23c6,Jozef van Wissem,Person,,NL,1962,,,,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,Netherlands
36359ea7-d7d0-40f3-bff1-9acacbd0bb5c,SQÜRL,Group,,,2009,,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,,,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States"
437a0e49-c6ae-42f6-a6c1-84f25ed366bc,Bon Iver,Group,,US,2006,,523fa8c2-7ccc-4a31-98a8-98d80e42a0c4,Eau Claire,489ce91b-6658-3307-9877-795b68554c98,United States,523fa8c2-7ccc-4a31-98a8-98d80e42a0c4,Eau Claire,"Eau Claire, Eau Claire County, Wisconsin, United States"
fa34b363-79df-434f-a5b8-be4e6898543f,Ludovico Einaudi,Person,Male,IT,1955-11-23,,8522a441-2c8b-46fd-8dd6-fd5bbecb38fa,Turin,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,8522a441-2c8b-46fd-8dd6-fd5bbecb38fa,Turin,"Turin, Torino, Piemonte, Italy"
e6b0e0d7-c77b-4fa6-8a7e-95cdc41502bf,Chaos Chaos,Group,,,2012,,10adc6b5-63bf-4b4e-993e-ed83b05c22fc,Seattle,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,10adc6b5-63bf-4b4e-993e-ed83b05c22fc,Seattle,"Seattle, King County, Washington, United States"
cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8,José González,Person,Male,SE,1978-07-31,,8f6c316e-9924-48ea-967b-16757dd82399,Gothenburg,23d10872-f5ae-3f0c-bf55-332788a16ecb,Sweden,8f6c316e-9924-48ea-967b-16757dd82399,Gothenburg,"Gothenburg, Västra Götaland, Sweden"
a1ced3e5-476c-4046-bd74-d428f419989b,Daughter,Group,,GB,2010,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom"
76ced143-c756-4539-ab04-6a7612c4a463,Daniel Denecheau,Person,,,,,,,,,,,
8e82d9fb-6fe0-4c22-ade9-83653c3c570a,Talco,Group,,IT,2001,,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,Italy
2865f3f1-837b-41de-8fe2-43db57fe9a1f,Modena City Ramblers,Group,,IT,1991,,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,Italy
0fbf1274-5a51-4e16-867c-99f918f04937,Grup Yorum,Group,,TR,1985,,,,d3be28b4-41f7-3752-8a05-ed45e1d1e492,Turkey,d3be28b4-41f7-3752-8a05-ed45e1d1e492,Turkey,Turkey
dd3c27db-7089-44cc-a5e8-6f4c435270bd,佐藤聰明,Person,Male,JP,1947-01-19,,,,2db42837-c832-3c27-b4a3-08198f75693c,Japan,2db42837-c832-3c27-b4a3-08198f75693c,Japan,Japan
6b09f809-8c2c-44c0-9951-751e3bcd1f68,Silent Whale Becomes A° Dream,,,,,,,,,,,,
4eca1aa0-c79f-481b-af8a-4a2d6c41aa5c,Miranda Lambert,Person,Female,US,1983-11-10,,263d029e-41e2-4e09-b98a-7fef50ab674a,San Benito,489ce91b-6658-3307-9877-795b68554c98,United States,263d029e-41e2-4e09-b98a-7fef50ab674a,San Benito,"San Benito, Cameron County, Texas, United States"
320d40d6-28dd-42d7-b05f-7e6e8d399a2e,Mat Kearney,Person,Male,,1978-12-01,,e0343b8e-1eff-47ee-a64f-2e3df0d8e8e8,Eugene,e68879f9-bd95-41ff-96ba-c082ff37cc74,Nashville,e0343b8e-1eff-47ee-a64f-2e3df0d8e8e8,Eugene,"Eugene, Lane County, Oregon, United States"
e4b87494-a5eb-439d-b3bf-5f1b46d4dc6b,Tori Kelly,Person,Female,,1992-12-14,,,,,,,,
c394f7ff-e534-49b3-af9c-55e546ff86b2,Horacio Salinas,Person,Male,CL,1951-07-08,,,,82d5f4d6-aed4-3ff5-81d1-5363ac6e97a7,Chile,82d5f4d6-aed4-3ff5-81d1-5363ac6e97a7,Chile,Chile
a40100e8-5481-4e60-b628-c83af128652b,Roberto Parra,Person,Male,CL,1921-06-29,1995-04-21,77ec97c2-5377-4ac7-b156-620470e71940,Santiago,82d5f4d6-aed4-3ff5-81d1-5363ac6e97a7,Chile,77ec97c2-5377-4ac7-b156-620470e71940,Santiago,"Santiago, Región Metropolitana de Santiago, Chile"
a505bb48-ad65-4af4-ae47-29149715bff9,Thievery Corporation,Group,,US,1995,,af59135f-38b5-4ea4-b4e2-dd28c5f0bad7,"Washington, D.C.",489ce91b-6658-3307-9877-795b68554c98,United States,af59135f-38b5-4ea4-b4e2-dd28c5f0bad7,"Washington, D.C.","Washington, D.C., United States"
b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,Person,Male,IE,1990-03-17,,0fea79e6-b4a9-4eea-99f6-f9969bcb3e2a,Bray,390b05d4-11ec-3bce-a343-703a366b34a5,Ireland,0fea79e6-b4a9-4eea-99f6-f9969bcb3e2a,Bray,"Bray, County Wicklow, Leinster, Ireland"
a4c73ebe-b2c7-4f13-b99d-2fe1f9f27da8,Cannonball Adderley,Person,Male,US,1928-09-15,1975-08-08,ff21865c-ce46-4417-967c-a3d2d02d29bf,Tampa,489ce91b-6658-3307-9877-795b68554c98,United States,ff21865c-ce46-4417-967c-a3d2d02d29bf,Tampa,"Tampa, Hillsborough County, Florida, United States"
37868418-e2f2-4a1b-9517-165abac8b02b,Jimmy Scott,Person,Male,US,1925-07-17,2014-06-12,7b2ca1e7-e7f6-4155-881d-c660a45c11e8,Cleveland,489ce91b-6658-3307-9877-795b68554c98,United States,7b2ca1e7-e7f6-4155-881d-c660a45c11e8,Cleveland,"Cleveland, Cuyahoga County, Ohio, United States"
b625448e-bf4a-41c3-a421-72ad46cdb831,John Coltrane,Person,Male,US,1926-09-23,1967-07-17,aadf903b-960e-49b5-9e80-083a65f552ce,Hamlet,489ce91b-6658-3307-9877-795b68554c98,United States,aadf903b-960e-49b5-9e80-083a65f552ce,Hamlet,"Hamlet, Richmond County, North Carolina, United States"
598063d1-1fc6-496a-8e91-2c21c38d8c92,Borodin Quartet,Group,,RU,1945,,,,1f1fc3a4-9500-39b8-9f10-f0a465557eef,Russia,1f1fc3a4-9500-39b8-9f10-f0a465557eef,Russia,Russia
7cc89d05-3db5-4d08-bea0-9c328aa56c39,Arthur Rubinstein,Person,Male,PL,1887-01-28,1982-12-20,71ce186a-285d-4c01-b863-6e46bf10e249,Łódź,dd7f80c8-f017-3d01-8608-2a8c9c32b954,Poland,71ce186a-285d-4c01-b863-6e46bf10e249,Łódź,"Łódź, Łódzkie, Poland"
98b95966-64db-4631-8b9f-8aa66f32cc98,Nikolaus Harnoncourt,Person,Male,AT,1929-12-06,2016-03-05,c9ac1239-e832-41bc-9930-e252a1fd1105,Berlin,caac77d1-a5c8-3e6e-8e27-90b44dcc1446,Austria,c9ac1239-e832-41bc-9930-e252a1fd1105,Berlin,"Berlin, Germany"
49ae5227-605a-47a8-9b8e-cd89bf01a97c,Benjamin Britten,Person,Male,GB,1913-11-22,1976-12-04,e51b505b-de92-4d33-8bed-747d323fbb66,Lowestoft,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,e51b505b-de92-4d33-8bed-747d323fbb66,Lowestoft,"Lowestoft, Suffolk, England, United Kingdom"
eb58cef1-b9fb-4fe6-b3ec-cf193467dd29,Jaime R. Echavarria,Person,Male,,,,,,,,,,
5436ce22-af50-4714-addc-afd5d2efc77f,Grupo Niche,Group,,CO,1978,,,,02b60d8d-7164-339d-868d-22d147d9f74a,Colombia,02b60d8d-7164-339d-868d-22d147d9f74a,Colombia,Colombia
270adcac-38ab-4147-ad1c-a8426498e2fc,Yndi Halda,Group,,GB,,,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom
fb5393ee-9919-4872-b342-e592846c967a,Astralia,,,,,,,,,,,,
eb8910e7-d62b-4b4a-b97c-8f69b408aa35,Werner Tautz,Person,,,,,,,,,,,
9ef1d76d-5f1d-4398-b4ed-05afb3172f26,Earlimart,Group,,US,1999,,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,"Los Angeles, Los Angeles County, California, United States"
2eb98d00-53ba-4044-b5eb-4f1271dd977a,The Pedrito Martinez Group,Group,,,,,,,,,,,
e6a68915-dad2-42f7-b0e7-8a4bf98c26c8,Bola de Nieve,Person,Male,CU,1911-11-11,1971-10-02,d0db8c1c-0337-4501-a144-6fb1c84cfc0d,La Habana,b06c4e86-97f7-3419-84a9-a23c60ea0b22,Cuba,d0db8c1c-0337-4501-a144-6fb1c84cfc0d,La Habana,"La Habana, Cuba"
d7437c1b-08fd-4903-9b3a-ec7be866c38d,Pablo Milanés,Person,Male,CU,1943-02-24,,,,b06c4e86-97f7-3419-84a9-a23c60ea0b22,Cuba,b06c4e86-97f7-3419-84a9-a23c60ea0b22,Cuba,Cuba
a61930ae-dfe3-4574-bc5b-b0fa8d8efb62,Ibrahim Ferrer,Person,Male,CU,1927-02-20,2005-08-06,1eeff307-da4c-4c38-a637-b6f9abfb1f5f,San Luis,b06c4e86-97f7-3419-84a9-a23c60ea0b22,Cuba,1eeff307-da4c-4c38-a637-b6f9abfb1f5f,San Luis,"San Luis, Santiago de Cuba, Cuba"
4862eb11-7cc5-4848-a595-8a4456af4fd7,Giovanni Gabrieli,Person,Male,IT,1554,1612,a6e08cd9-a712-4152-8808-9485c75e1196,Venice,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,a6e08cd9-a712-4152-8808-9485c75e1196,Venice,"Venice, Venezia, Veneto, Italy"
720f3f3f-49a2-47ae-a9ba-0d150ba4ee7a,Gregorio Allegri,Person,Male,IT,1582,1652-02-17,184969d8-461e-43be-8728-288358ebe487,Roma,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,184969d8-461e-43be-8728-288358ebe487,Roma,"Roma, Lazio, Italy"
0e517f4b-6d89-48f0-8a11-16416bd0fdcb,Boyce Avenue,Group,,US,2004,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States
b202beb7-99bd-47e7-8b72-195c8d72ebdd,Christina Aguilera,Person,Female,US,1980-12-18,,a8c1d0e2-0837-454c-afa9-4190b3fe4d92,Staten Island,489ce91b-6658-3307-9877-795b68554c98,United States,a8c1d0e2-0837-454c-afa9-4190b3fe4d92,Staten Island,"Staten Island, New York, New York, United States"
3ab7295a-54ac-40e8-b1b2-3d110a143550,Eros Ramazzotti,Person,Male,IT,1963-10-28,,dccd77b2-bd3d-49eb-a98f-fd58e87f481e,Rome,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,dccd77b2-bd3d-49eb-a98f-fd58e87f481e,Rome,"Rome, Roma, Lazio, Italy"
442e5e86-6151-41a4-bb6d-2e97b62f5e38,Outlandish,Group,,DK,1997,,eb4970de-ea48-4c14-8d09-d56142b73912,Brøndby Strand,4757b525-2a60-324a-b060-578765d2c993,Denmark,eb4970de-ea48-4c14-8d09-d56142b73912,Brøndby Strand,"Brøndby Strand, Brøndby Municipality, Capital Region of Denmark, Denmark"
5d02f264-e225-41ff-83f7-d9b1f0b1874a,Simon & Garfunkel,Group,,US,1963,,bf700b75-0498-4676-aed1-bc0a84a6a40b,Kew Gardens Hills,489ce91b-6658-3307-9877-795b68554c98,United States,bf700b75-0498-4676-aed1-bc0a84a6a40b,Kew Gardens Hills,"Kew Gardens Hills, Queens, New York, New York, United States"
e0443586-8830-4b7a-91c1-d6876c16d669,Sylvain Chauveau,Person,Male,FR,1971,,7ab649d2-bc49-455d-9cdd-0084c5107f0b,Bayonne,08310658-51eb-3801-80de-5a0739207115,France,7ab649d2-bc49-455d-9cdd-0084c5107f0b,Bayonne,"Bayonne, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France"
fcfa9543-e113-4ef9-9ef6-455ba4cbe7af,Jim Croce,Person,Male,US,1943-01-10,1973-09-20,0eeb01c2-6e31-46ad-96b8-319749f731d2,Philadelphia,489ce91b-6658-3307-9877-795b68554c98,United States,0eeb01c2-6e31-46ad-96b8-319749f731d2,Philadelphia,"Philadelphia, Philadelphia County, Pennsylvania, United States"
38712b4c-0fd4-4c65-8c7a-45676fecc973,London Symphony Orchestra,Orchestra,,GB,1904,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom"
b073d6b8-253e-4f61-8d48-fd7688c89dee,Dion,Person,Male,US,,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States
a205ab49-6884-4233-bc71-7e6df54512bf,Le Trio Joubran,Group,,PS,2004,,,,7d24dd34-a00f-37a1-8307-f2ef1dd3dbcd,Palestine,7d24dd34-a00f-37a1-8307-f2ef1dd3dbcd,Palestine,Palestine
5f264b87-d5f6-487d-aa3e-ae4c5f0c6fc9,Charles Aznavour,Person,Male,FR,1924-05-22,,dc10c22b-e510-4006-8b7f-fecb4f36436e,Paris,08310658-51eb-3801-80de-5a0739207115,France,dc10c22b-e510-4006-8b7f-fecb4f36436e,Paris,"Paris, Île-de-France, France"
9ab19acf-06d9-4c92-bd5a-8c945488d45b,D12,Group,,US,1996,,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,489ce91b-6658-3307-9877-795b68554c98,United States,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,"Detroit, Wayne County, Michigan, United States"
5b6ebfe0-f72b-4902-bba9-74c8af0f1af0,The 1975,Group,,GB,2002,,852531bf-3410-401f-b432-9c3157a386b9,Manchester,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,852531bf-3410-401f-b432-9c3157a386b9,Manchester,"Manchester, Greater Manchester, England, United Kingdom"
150a1c3b-f382-42ed-b879-9b8061dc01b9,No Clear Mind,Group,,GR,,,,,803db0ca-b6ed-3bbc-aeb8-f89efd0a2168,Greece,803db0ca-b6ed-3bbc-aeb8-f89efd0a2168,Greece,Greece
9af7a998-33f9-4900-9396-9b5e1862298d,Dario Marianelli,Person,Male,IT,1963-06-21,,94d4ab95-5d53-4b43-8a12-fe11c8961c2f,Pisa,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,94d4ab95-5d53-4b43-8a12-fe11c8961c2f,Pisa,"Pisa, Pisa, Toscana, Italy"
9fc2376e-19c4-4637-a14a-01831cea22d1,Hanan Townshend,Person,Male,,,,,,,,,,
af262d86-542d-4864-8527-083065166d6c,Narodowa Orkiestra Symfoniczna Polskiego Radia w Katowicach,Orchestra,,PL,1935,,,,dd7f80c8-f017-3d01-8608-2a8c9c32b954,Poland,dd7f80c8-f017-3d01-8608-2a8c9c32b954,Poland,Poland
3feca643-6f29-4dea-af8c-b36238cc251e,New Zealand Symphony Orchestra,Orchestra,,NZ,1946,,,,8524c7d9-f472-3890-a458-f28d5081d9c4,New Zealand,8524c7d9-f472-3890-a458-f28d5081d9c4,New Zealand,New Zealand
11720cff-63ef-4eda-9e2f-f40c80e13e2d,James MacMillan,Person,Male,GB,1959-07-16,,a3a1e396-4e60-4212-87d1-c0418cd8cdb8,Kilwinning,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,a3a1e396-4e60-4212-87d1-c0418cd8cdb8,Kilwinning,"Kilwinning, North Ayrshire, Scotland, United Kingdom"
8f831f50-e409-47c3-8598-71a61bc8cfb3,Georg Philipp Telemann,Person,Male,DE,1681-03-14,1767-06-25,d433ec3e-b140-47a8-b7da-3062e69749a8,Magdeburg,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,d433ec3e-b140-47a8-b7da-3062e69749a8,Magdeburg,"Magdeburg, Sachsen-Anhalt, Germany"
c45b45ce-642e-4561-828b-4cbefc5e3923,Niels Otto Raasted,Person,Male,DK,1888-11-26,1966-12-31,e0e3c82a-aea8-48d3-beda-9e587db0b969,Copenhagen,4757b525-2a60-324a-b060-578765d2c993,Denmark,e0e3c82a-aea8-48d3-beda-9e587db0b969,Copenhagen,"Copenhagen, Capital Region of Denmark, Denmark"
bfe3b5ca-27f3-4166-b0bc-74b79dd2aa19,Gilles Apap,Person,Male,FR,1963-05-21,,476daa18-815a-4634-a7c3-86e35380ac32,Béjaïa,08310658-51eb-3801-80de-5a0739207115,France,476daa18-815a-4634-a7c3-86e35380ac32,Béjaïa,"Béjaïa, Algeria"
1be1367d-119f-4b08-bdfe-50b95043e544,Carl Nielsen,Person,Male,DK,1865-06-09,1931-10-03,,,4757b525-2a60-324a-b060-578765d2c993,Denmark,4757b525-2a60-324a-b060-578765d2c993,Denmark,Denmark
27870d47-bb98-42d1-bf2b-c7e972e6befc,George Frideric Handel,Person,Male,GB,1685-02-23,1759-04-14,1c432aeb-3b75-4442-ad6b-deaf555ad07e,Halle (Saale),8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,1c432aeb-3b75-4442-ad6b-deaf555ad07e,Halle (Saale),"Halle (Saale), Sachsen-Anhalt, Germany"
df9a1914-7fad-4900-bdd4-d7811712a2a8,Air Supply,Group,,AU,1975,,b4e9352c-8edf-4911-8fa3-e852afa30501,Melbourne,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,b4e9352c-8edf-4911-8fa3-e852afa30501,Melbourne,"Melbourne, Victoria, Australia"
6aa55ee1-4c46-4f7c-9a6d-5051dfe2c06d,Rogue Wave,Group,,US,2002,,6195f381-5711-4655-bf7c-75918c04b201,Oakland,489ce91b-6658-3307-9877-795b68554c98,United States,6195f381-5711-4655-bf7c-75918c04b201,Oakland,"Oakland, Alameda County, California, United States"
343b9f07-0c19-4f14-91aa-a7c753a18c09,Youth Pictures of Florence Henderson,Group,,NO,2003,,d2c3b270-91e1-482a-a652-5c47c69a04f2,Bodø,6743d351-6f37-3049-9724-5041161fff4d,Norway,d2c3b270-91e1-482a-a652-5c47c69a04f2,Bodø,"Bodø, Nordland, Norway"
5b24fbab-c58f-4c37-a59d-ab232e2d98c4,Danny Elfman,Person,Male,US,1953-05-29,,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,"Los Angeles, Los Angeles County, California, United States"
dd2a84cc-0d01-45fd-ba64-a0f7df21a226,Kayhan Kalhor,Person,Male,IR,1963-11-24,,b8ac3654-b8f2-40bd-ab49-2549655271c2,Kermanshah,a63fbc7f-af00-33c7-8616-3e86df9fc16b,Iran,b8ac3654-b8f2-40bd-ab49-2549655271c2,Kermanshah,"Kermanshah, Kermānshāh, Iran"
e49dd402-2297-4192-a359-48b233d39cd4,Frankie Cosmos,Person,Female,,1994-03-21,,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,74e50e58-5deb-4b99-93a2-decbb365c07f,New York,"New York, New York, United States"
